EntrezID	GeneSymbol	Score	Druggble_rank
1033	CDKN3	-0.006290	
10319	LAMC3	-0.006290	
84811	BUD13	-0.006291	
55209	SETD5	-0.006295	
6343	SCT	-0.006298	
143471	PSMA8	-0.006298	
1370	CPN2	-0.006299	
7428	VHL	-0.006307	
8854	ALDH1A2	-0.006309	1595
100288072	SDR42E2	-0.006311	
5145	PDE6A	-0.006316	
56890	MDM1	-0.006316	
4825	NKX6-1	-0.006316	
7482	WNT2B	-0.006316	
768211	RELL1	-0.006320	
1551	CYP3A7	-0.006327	1596
1414	CRYBB1	-0.006350	1597
9512	PMPCB	-0.006358	
377	ARF3	-0.006375	
80318	GKAP1	-0.006379	
1512	CTSH	-0.006380	1598
5923	RASGRF1	-0.006390	
3270	HRC	-0.006398	
388753	COA6	-0.006402	
23129	PLXND1	-0.006408	
24139	EML2	-0.006408	
2719	GPC3	-0.006410	
2940	GSTA3	-0.006427	1599
51639		-0.006428	
847	CAT	-0.006430	1600
5585	PKN1	-0.006436	
9456	HOMER1	-0.006445	
151	ADRA2B	-0.006448	1601
9033	PKD2L1	-0.006453	
51298	THEG	-0.006457	
84832		-0.006464	
51409	HEMK1	-0.006465	
57470	LRRC47	-0.006465	
5887	RAD23B	-0.006470	
5894	RAF1	-0.006483	1602
146705	ENTHD2	-0.006489	
55515	ASIC4	-0.006489	
1775	DNASE1L2	-0.006492	
23237	ARC	-0.006493	
23369	PUM2	-0.006493	
1892	ECHS1	-0.006493	1603
117	ADCYAP1R1	-0.006497	
79158	GNPTAB	-0.006501	
4248	MGAT3	-0.006503	
149473	CCDC24	-0.006503	
285025	CCDC141	-0.006503	
285753	CEP57L1	-0.006503	
987	LRBA	-0.006504	
4836	NMT1	-0.006504	1604
3785	KCNQ2	-0.006514	1605
6834	SURF1	-0.006519	
55845	BRK1	-0.006530	
51071	DERA	-0.006539	
23370	ARHGEF18	-0.006543	
6772	STAT1	-0.006545	
254065	BRWD3	-0.006560	
57497	LRFN2	-0.006564	
11181	TREH	-0.006566	
656	BMP8B	-0.006577	
54972	TMEM132A	-0.006585	
7298	TYMS	-0.006585	1606
55628	ZNF407	-0.006586	
4439	MSH5	-0.006586	
414060	TBC1D3C	-0.006589	
91522	COL23A1	-0.006590	
55616	ASAP3	-0.006590	
2971	GTF3A	-0.006592	
9414	TJP2	-0.006596	
3709	ITPR2	-0.006613	
4143	MAT1A	-0.006624	1607
285148	IAH1	-0.006626	
151473	SLC16A14	-0.006629	
10207	INADL	-0.006630	
4879	NPPB	-0.006632	1608
90990	KIFC2	-0.006637	
51084	CRYL1	-0.006643	
64111	NPVF	-0.006649	
115939	TSR3	-0.006654	
58497	PRUNE	-0.006658	
375010		-0.006658	
5095	PCCA	-0.006659	1609
5025	P2RX4	-0.006661	
9127	P2RX6	-0.006661	
8437	RASAL1	-0.006671	
5413	5-Sep	-0.006673	
6820	SULT2B1	-0.006676	1610
221496	LEMD2	-0.006683	
10877	CFHR4	-0.006686	
3503		-0.006697	
799	CALCR	-0.006700	1611
3993	LLGL2	-0.006704	
729991	MEF2BNB	-0.006707	
57410	SCYL1	-0.006709	
100289462	DEFB4B	-0.006720	
5108	PCM1	-0.006740	
4296	MAP3K11	-0.006747	
7474	WNT5A	-0.006750	
5236	PGM1	-0.006750	1612
1056	CEL	-0.006756	1613
3483	IGFALS	-0.006761	
2053	EPHX2	-0.006771	1614
10111	RAD50	-0.006774	
23205	ACSBG1	-0.006786	1615
115209	OMA1	-0.006793	
27257	LSM1	-0.006814	
6512	SLC1A7	-0.006822	1616
2519	FUCA2	-0.006828	
4070	TACSTD2	-0.006828	
5031	P2RY6	-0.006828	
80775	TMEM177	-0.006828	
9962	SLC23A2	-0.006828	
5700	PSMC1	-0.006832	
7318	UBA7	-0.006841	
5817	PVR	-0.006854	1617
199	AIF1	-0.006854	
5408	PNLIPRP2	-0.006856	1618
7079	TIMP4	-0.006863	
158399	ZNF483	-0.006870	
55035	NOL8	-0.006871	
54212	SNTG1	-0.006873	
9394	HS6ST1	-0.006881	
331	XIAP	-0.006886	1619
3133	HLA-E	-0.006896	
23071	ERP44	-0.006898	
3783	KCNN4	-0.006902	1620
7373	COL14A1	-0.006918	
4099	MAG	-0.006923	
10634	GAS2L1	-0.006926	
27436	EML4	-0.006928	
11079	RER1	-0.006929	
84687	PPP1R9B	-0.006933	
4803	NGF	-0.006938	1621
54739	XAF1	-0.006940	
203100	HTRA4	-0.006940	
6368	CCL23	-0.006955	
53919	SLCO1C1	-0.006962	1622
7078	TIMP3	-0.006964	
3316	HSPB2	-0.006982	
7804	LRP8	-0.006984	
91851	CHRDL1	-0.006985	
9369	NRXN3	-0.006988	
645139		-0.006996	
79148	MMP28	-0.007006	1623
2990	GUSB	-0.007011	1624
5663	PSEN1	-0.007012	
6833	ABCC8	-0.007013	1625
285527	FRYL	-0.007023	
54363	HAO1	-0.007024	1626
23140	ZZEF1	-0.007026	
90522	YIF1B	-0.007031	
6435		-0.007033	
23023	TMCC1	-0.007042	
8382	NME5	-0.007054	
2946	GSTM2	-0.007061	1627
22796	COG2	-0.007064	
84057	MND1	-0.007066	
7161	TP73	-0.007068	
90441	ZNF622	-0.007080	
3735	KARS	-0.007083	1628
84735	CNDP1	-0.007087	
5167	ENPP1	-0.007093	1629
23621	BACE1	-0.007094	1630
124583	CANT1	-0.007095	1631
55174	INTS10	-0.007096	
60489	APOBEC3G	-0.007105	
59338	PLEKHA1	-0.007107	1632
57060	PCBP4	-0.007109	
6050	RNH1	-0.007122	
55007	FAM118A	-0.007124	
2798	GNRHR	-0.007129	1633
51715	RAB23	-0.007134	
64174	DPEP2	-0.007134	
80167	C4orf29	-0.007134	
122961	ISCA2	-0.007134	
145376	PPP1R36	-0.007134	
1163	CKS1B	-0.007140	1634
51390	AIG1	-0.007141	
79901	CYBRD1	-0.007141	
5825	ABCD3	-0.007144	
128338	DRAM2	-0.007152	
24137	KIF4A	-0.007155	
4917	NTN3	-0.007159	
6812	STXBP1	-0.007160	
23229	ARHGEF9	-0.007164	
55827	DCAF6	-0.007173	
23585	TMEM50A	-0.007175	
5238	PGM3	-0.007175	
23400	ATP13A2	-0.007181	
176	ACAN	-0.007181	1635
6352	CCL5	-0.007184	1636
7062	TCHH	-0.007185	
10666	CD226	-0.007187	
1731	1-Sep	-0.007193	
6361	CCL17	-0.007195	
143884	CWF19L2	-0.007197	
9559	VPS26A	-0.007200	
79849	PDZD3	-0.007212	
147007	TMEM199	-0.007219	
375743	PTAR1	-0.007219	
10232	MSLN	-0.007226	
90102	PHLDB2	-0.007228	
3460	IFNGR2	-0.007231	1637
4756	NEO1	-0.007232	
5571	PRKAG1	-0.007233	
728071	FAM203B	-0.007237	
26034	IPCEF1	-0.007241	
910	CD1B	-0.007249	
3417	IDH1	-0.007254	1638
5521	PPP2R2B	-0.007255	
79016	DDA1	-0.007262	
10130	PDIA6	-0.007268	
344558	SH3RF3	-0.007269	
439	ASNA1	-0.007270	1639
64770	CCDC14	-0.007281	
388531	RGS9BP	-0.007282	
63916	ELMO2	-0.007286	
675	BRCA2	-0.007286	
3764	KCNJ8	-0.007286	1640
10464	PIBF1	-0.007290	
25927	CNRIP1	-0.007298	
23704	KCNE4	-0.007308	
132671	SPATA18	-0.007309	
6476	SI	-0.007313	1641
643445		-0.007314	
23341	DNAJC16	-0.007315	
80014	WWC2	-0.007317	
84940	CORO6	-0.007318	
11076	TPPP	-0.007320	
9533	POLR1C	-0.007324	
152006	RNF38	-0.007338	
2239	GPC4	-0.007343	
1036	CDO1	-0.007347	1642
54997	TESC	-0.007348	
7122	CLDN5	-0.007351	
4063	LY9	-0.007351	
55810	FOXJ2	-0.007355	
79077	DCTPP1	-0.007356	
7423	VEGFB	-0.007380	
6328	SCN3A	-0.007388	1643
1464	CSPG4	-0.007389	
9819	TSC22D2	-0.007391	
23038	WDTC1	-0.007400	
89876	MAATS1	-0.007411	
57523	NYNRIN	-0.007412	
2319	FLOT2	-0.007413	
158	ADSL	-0.007414	
10612	TRIM3	-0.007416	
977	CD151	-0.007417	
2779	GNAT1	-0.007417	1644
4693	NDP	-0.007418	
4092	SMAD7	-0.007423	
26167		-0.007429	
56672	AKIP1	-0.007432	
9806	SPOCK2	-0.007435	
11336	EXOC3	-0.007444	
5142	PDE4B	-0.007446	1645
7148	TNXB	-0.007449	
10525	HYOU1	-0.007452	
2220	FCN2	-0.007452	
9436	NCR2	-0.007483	
11314	CD300A	-0.007483	
23601	CLEC5A	-0.007483	
54209	TREM2	-0.007483	
342510	CD300E	-0.007483	
100049587	SIGLEC14	-0.007483	
1208	CLPS	-0.007485	1646
84634	KISS1R	-0.007486	
9568	GABBR2	-0.007492	1647
1511	CTSG	-0.007503	1648
4316	MMP7	-0.007506	1649
10021	HCN4	-0.007511	
22820	COPG1	-0.007514	1650
55848	PLGRKT	-0.007515	
1991	ELANE	-0.007523	1651
6779	STATH	-0.007528	
83862	TMEM120A	-0.007536	
5255	PHKA1	-0.007553	
859	CAV3	-0.007554	
388403	YPEL2	-0.007557	
220869	CBWD5	-0.007566	
963	CD53	-0.007586	
4704	NDUFA9	-0.007591	1652
55758	RCOR3	-0.007592	
4860	PNP	-0.007595	1653
3730	KAL1	-0.007595	
4319	MMP10	-0.007598	1654
48	ACO1	-0.007616	
8934	RAB7L1	-0.007616	
6514	SLC2A2	-0.007621	
55521	TRIM36	-0.007627	
6502	SKP2	-0.007634	
5217	PFN2	-0.007638	1655
23265	EXOC7	-0.007643	
929	CD14	-0.007644	
10490	VTI1B	-0.007649	
9972	NUP153	-0.007655	
6441	SFTPD	-0.007663	1656
59350	RXFP1	-0.007666	
23424	TDRD7	-0.007671	
1122	CHML	-0.007673	
6281	S100A10	-0.007679	
3347	HTN3	-0.007680	
121256	TMEM132D	-0.007690	
23593	HEBP2	-0.007698	
222894	FERD3L	-0.007700	
55665	URGCP	-0.007710	
11141	IL1RAPL1	-0.007713	
645	BLVRB	-0.007714	1657
682	BSG	-0.007723	
4776	NFATC4	-0.007724	
4853	NOTCH2	-0.007724	
23127	COLGALT2	-0.007725	
4293	MAP3K9	-0.007733	1658
2224	FDPS	-0.007736	1659
317719	KLHL10	-0.007740	
54456	MOV10L1	-0.007740	
146853	C17orf50	-0.007740	
1497	CTNS	-0.007747	1660
3074	HEXB	-0.007750	1661
6259	RYK	-0.007754	
2582	GALE	-0.007757	1662
114757	CYGB	-0.007760	1663
4598	MVK	-0.007761	1664
245973	ATP6V1C2	-0.007761	
83658	DYNLRB1	-0.007769	
5207	PFKFB1	-0.007769	1665
9781	RNF144A	-0.007778	
1468	SLC25A10	-0.007789	1666
23025	UNC13A	-0.007790	
26232	FBXO2	-0.007806	
2271	FH	-0.007807	
10124	ARL4A	-0.007807	
326624	RAB37	-0.007814	
1174	AP1S1	-0.007814	
6580	SLC22A1	-0.007820	1667
64951	MRPS24	-0.007824	
6443	SGCB	-0.007830	
5609	MAP2K7	-0.007833	
9145	SYNGR1	-0.007842	
121512	FGD4	-0.007852	
10154	PLXNC1	-0.007853	
5346	PLIN1	-0.007858	
23515	MORC3	-0.007858	
5933	RBL1	-0.007860	
2590	GALNT2	-0.007860	
51447	IP6K2	-0.007863	
11272	PRR4	-0.007882	
57181	SLC39A10	-0.007898	
152	ADRA2C	-0.007903	1668
570	BAAT	-0.007906	1669
9890		-0.007920	
122786	FRMD6	-0.007921	
340719	NANOS1	-0.007925	
55116	TMEM39B	-0.007929	
57828	CATSPERG	-0.007929	
7274	TTPA	-0.007930	1670
1068	CETN1	-0.007931	
123879	DCUN1D3	-0.007933	
54843	SYTL2	-0.007934	
7453	WARS	-0.007936	1671
9748	SLK	-0.007944	1672
80018	NAA25	-0.007950	
7059	THBS3	-0.007959	
51706	CYB5R1	-0.007961	1673
56547	MMP26	-0.007962	1674
11171	STRAP	-0.007963	
22903	BTBD3	-0.007964	
7905	REEP5	-0.007969	
2645	GCK	-0.007971	1675
79174	CRELD2	-0.007977	
23012	STK38L	-0.007977	
2323	FLT3LG	-0.007985	
7123	CLEC3B	-0.007988	1676
347404	LANCL3	-0.007991	
3814	KISS1	-0.008000	
57585	CRAMP1L	-0.008006	
90861	HN1L	-0.008006	
3146	HMGB1	-0.008012	1677
4632	MYL1	-0.008024	
23385	NCSTN	-0.008026	
29907	SNX15	-0.008027	
54065	SMIM11	-0.008036	
54918	CMTM6	-0.008036	
10279	PRSS16	-0.008039	
4524	MTHFR	-0.008040	1678
2475	MTOR	-0.008040	1679
2155	F7	-0.008049	1680
2172	FABP6	-0.008052	1681
5573	PRKAR1A	-0.008055	1682
2571	GAD1	-0.008059	1683
10636	RGS14	-0.008060	
2820	GPD2	-0.008065	
11275	KLHL2	-0.008066	
10842	PPP1R17	-0.008069	
6320	CLEC11A	-0.008069	
6718	AKR1D1	-0.008075	1684
10803	CCR9	-0.008084	
10577	NPC2	-0.008086	
9146	HGS	-0.008094	1685
28639		-0.008101	1686
3595	IL12RB2	-0.008104	
1491	CTH	-0.008108	1687
4651	MYO10	-0.008108	
10513	APPBP2	-0.008119	
5673	PSG5	-0.008123	
56776	FMN2	-0.008123	
221935	SDK1	-0.008123	
84905	ZNF341	-0.008123	
25976	TIPARP	-0.008125	
5518	PPP2R1A	-0.008129	1688
116225	ZMYND19	-0.008130	
25917	THUMPD3	-0.008137	
5901	RAN	-0.008153	1689
285	ANGPT2	-0.008155	
123283	TARSL2	-0.008158	
23409	SIRT4	-0.008162	
57622	LRFN1	-0.008171	
1801	DPH1	-0.008185	
4312	MMP1	-0.008187	1690
57085	AGTRAP	-0.008194	
3356	HTR2A	-0.008196	1691
65217	PCDH15	-0.008197	
9723	SEMA3E	-0.008202	
414328	IDNK	-0.008204	
144715	RAD9B	-0.008214	
23417	MLYCD	-0.008215	
728242	XAGE2B	-0.008216	
8530	CST7	-0.008216	
140290	TCP10L	-0.008223	
199920	C1orf168	-0.008229	
117177	RAB3IP	-0.008235	
2237	FEN1	-0.008237	
886	CCKAR	-0.008240	1692
4057	LTF	-0.008253	1693
12	SERPINA3	-0.008281	
55578	SUPT20H	-0.008297	
2070	EYA4	-0.008298	
7407	VARS	-0.008300	1694
8508	NIPSNAP1	-0.008302	
84529	C15orf41	-0.008303	
5334	PLCL1	-0.008316	1695
10007	GNPDA1	-0.008354	1696
23770	FKBP8	-0.008357	
55619	DOCK10	-0.008357	
283234	CCDC88B	-0.008362	
9761	MLEC	-0.008364	
127544	RNF19B	-0.008365	
9729	KIAA0408	-0.008368	
6100	RP9	-0.008379	
27120	DKKL1	-0.008384	
10544	PROCR	-0.008390	1697
1463	NCAN	-0.008392	1698
23175	LPIN1	-0.008400	
64856	VWA1	-0.008414	
256281	NUDT14	-0.008417	
181	AGRP	-0.008455	
51364	ZMYND10	-0.008459	
25820	ARIH1	-0.008461	
79109	MAPKAP1	-0.008466	
8811	GALR2	-0.008471	
57534	MIB1	-0.008475	
2952	GSTT1	-0.008487	1699
80830	APOL6	-0.008494	
374666		-0.008494	
158297	FAM154A	-0.008494	
10539	GLRX3	-0.008502	
8323	FZD6	-0.008503	
138429	PIP5KL1	-0.008517	
2939	GSTA2	-0.008518	1700
623	BDKRB1	-0.008524	
2703	GJA8	-0.008534	
64218	SEMA4A	-0.008536	
6373	CXCL11	-0.008542	
3394	IRF8	-0.008547	
6357	CCL13	-0.008556	
63947	DMRTC1	-0.008562	
51156	SERPINA10	-0.008562	
5154	PDGFA	-0.008564	
8911	CACNA1I	-0.008574	1701
79703	C11orf80	-0.008586	
10265	IRX5	-0.008589	
3746	KCNC1	-0.008589	
5744	PTHLH	-0.008595	
81617	CAB39L	-0.008597	
80303	EFHD1	-0.008602	
3494		-0.008607	1702
727787		-0.008612	
57685	CACHD1	-0.008626	
3495		-0.008626	
3823	KLRC3	-0.008640	
605	BCL7A	-0.008641	
1781	DYNC1I2	-0.008644	
6355	CCL8	-0.008644	1703
51255	RNF181	-0.008652	
23552	CDK20	-0.008664	
57731	SPTBN4	-0.008665	
57026	PDXP	-0.008666	1704
4141	MARS	-0.008672	1705
8705	B3GALT4	-0.008677	
8701	DNAH11	-0.008689	
7701	ZNF142	-0.008693	
4153	MBL2	-0.008700	1706
64145	ZFYVE20	-0.008702	
8878	SQSTM1	-0.008708	
51555	PEX5L	-0.008719	
7334	UBE2N	-0.008719	
2356	FPGS	-0.008726	1707
1293	COL6A3	-0.008735	
80270	HSD3B7	-0.008744	
81932	HDHD3	-0.008750	
57695	USP37	-0.008750	
163404		-0.008752	
5646	PRSS3	-0.008774	1708
54676	GTPBP2	-0.008780	
6775098		-0.008782	
6921	TCEB1	-0.008787	
9372	ZFYVE9	-0.008802	
23114	NFASC	-0.008816	
80817	CEP44	-0.008820	
8558	CDK10	-0.008838	
3684	ITGAM	-0.008849	
90324	CCDC97	-0.008849	
813	CALU	-0.008851	
6011	GRK1	-0.008866	
3010	HIST1H1T	-0.008866	
26166	RGS22	-0.008866	
5266	PI3	-0.008868	
143379	C10orf82	-0.008882	
51559	NT5DC3	-0.008885	
57561	ARRDC3	-0.008924	
23394	ADNP	-0.008926	
4643	MYO1E	-0.008933	1709
26509	MYOF	-0.008935	
100132285		-0.008942	1710
3676	ITGA4	-0.008949	1711
10231	RCAN2	-0.008950	
80273	GRPEL1	-0.008952	
4146	MATN1	-0.008960	
29	ABR	-0.008961	
4999	ORC2	-0.008965	
1723	DHODH	-0.008966	1712
30844	EHD4	-0.008969	
11339	OIP5	-0.008971	
152185	SPICE1	-0.008990	
84626	KRBA1	-0.008990	
23255	SOGA2	-0.008997	
359710	BPIFB3	-0.008998	
92483	LDHAL6B	-0.009004	1713
23379	KIAA0947	-0.009006	
8076	MFAP5	-0.009013	
9928	KIF14	-0.009015	
5721	PSME2	-0.009022	
7058	THBS2	-0.009026	
358	AQP1	-0.009030	1714
26046	LTN1	-0.009046	
885	CCK	-0.009051	
6010	RHO	-0.009052	1715
51571	FAM49B	-0.009057	
730094	C16orf52	-0.009066	
80331	DNAJC5	-0.009067	
27237	ARHGEF16	-0.009085	
256297	PTF1A	-0.009120	
54953	C1orf27	-0.009126	
1238	CCBP2	-0.009133	
23469	PHF3	-0.009140	
7076	TIMP1	-0.009143	
25928	SOSTDC1	-0.009148	
3913	LAMB2	-0.009162	
5160	PDHA1	-0.009166	1716
269	AMHR2	-0.009167	1717
88455	ANKRD13A	-0.009170	
51393	TRPV2	-0.009189	
1050	CEBPA	-0.009190	
5569	PKIA	-0.009194	1718
201134	CEP112	-0.009194	
51244	CCDC174	-0.009205	
51379	CRLF3	-0.009208	
1562	CYP2C18	-0.009213	1719
54472	TOLLIP	-0.009217	
2938	GSTA1	-0.009217	1720
23479	ISCU	-0.009228	
28227	PPP2R3B	-0.009242	
9497	SLC4A7	-0.009251	1721
25915	NDUFAF3	-0.009255	
25804	LSM4	-0.009266	
654258		-0.009267	
387755	INSC	-0.009268	
23408	SIRT5	-0.009289	1722
1675	CFD	-0.009309	1723
4128	MAOA	-0.009315	1724
6788	STK3	-0.009319	
729475	RAD51AP2	-0.009320	
635	BHMT	-0.009323	1725
9955	HS3ST3A1	-0.009330	1726
56931	DUS3L	-0.009333	
9770	RASSF2	-0.009338	
8192	CLPP	-0.009355	1727
3106	HLA-B	-0.009363	
6169	RPL38	-0.009367	
23167	EFR3A	-0.009388	
1476	CSTB	-0.009394	
3707	ITPKB	-0.009414	
2054	STX2	-0.009418	
145270	PRIMA1	-0.009422	
406881		-0.009445	
1901	S1PR1	-0.009452	
8767	RIPK2	-0.009454	
7439	BEST1	-0.009457	
6416	MAP2K4	-0.009462	
671	BPI	-0.009468	1728
2191	FAP	-0.009490	
480	ATP1A4	-0.009498	
10269	ZMPSTE24	-0.009498	
55262	C7orf43	-0.009511	
373856	USP41	-0.009514	
55107	ANO1	-0.009516	
27145	FILIP1	-0.009516	
83660	TLN2	-0.009520	
2355	FOSL2	-0.009525	
84440	RAB11FIP4	-0.009529	
8829	NRP1	-0.009530	1729
4705	NDUFA10	-0.009531	1730
7874	USP7	-0.009541	
6364	CCL20	-0.009544	1731
11086	ADAM29	-0.009562	
92154	MTSS1L	-0.009562	
9341	VAMP3	-0.009562	
9481	SLC25A27	-0.009570	
84281	C2orf88	-0.009570	
6305	SBF1	-0.009583	
79834		-0.009601	
123	PLIN2	-0.009608	
65992	DDRGK1	-0.009610	
11093	ADAMTS13	-0.009618	
84978	FRMD5	-0.009623	
28989	NTMT1	-0.009623	
139596	UPRT	-0.009642	
2532	DARC	-0.009645	
1048	CEACAM5	-0.009647	1732
9455	HOMER2	-0.009649	
114879	OSBPL5	-0.009655	
55679	LIMS2	-0.009658	
783	CACNB2	-0.009659	1733
9398	CD101	-0.009668	
157739		-0.009676	
4745	NELL1	-0.009684	
11266	DUSP12	-0.009687	
259173	ALS2CL	-0.009689	
1910	EDNRB	-0.009700	1734
998	CDC42	-0.009704	1735
26230	TIAM2	-0.009710	
2867	FFAR2	-0.009723	
54205	CYCS	-0.009728	1736
1951	CELSR3	-0.009748	
80097	MZT2B	-0.009758	
2662	GDF10	-0.009760	
55296	TBC1D19	-0.009760	
2004	ELK3	-0.009763	
3561	IL2RG	-0.009764	1737
284131	ENDOV	-0.009768	
5446	PON3	-0.009769	1738
3482	IGF2R	-0.009771	1739
1213	CLTC	-0.009780	
23150	FRMD4B	-0.009817	
80309	SPHKAP	-0.009818	
8459	TPST2	-0.009822	
2529	FUT7	-0.009823	
23463	ICMT	-0.009852	
9965	FGF19	-0.009858	
2153	F5	-0.009866	1740
1286	COL4A4	-0.009873	
1369	CPN1	-0.009888	
81855	SFXN3	-0.009890	
23145	SSPO	-0.009890	
2783	GNB2	-0.009892	
2021	ENDOG	-0.009905	
200895	DHFRL1	-0.009907	1741
89832	CHRFAM7A	-0.009909	1742
26207	PITPNC1	-0.009916	
27010	TPK1	-0.009918	1743
65977	PLEKHA3	-0.009920	
5896	RAG1	-0.009926	
445	ASS1	-0.009934	1744
140947	C5orf20	-0.009940	
30009	TBX21	-0.009943	
6262	RYR2	-0.009944	
818	CAMK2G	-0.009946	1745
439996	IFIT1B	-0.009953	
116443	GRIN3A	-0.009960	1746
79183	TTPAL	-0.009982	
1656	DDX6	-0.009991	1747
4321	MMP12	-0.009993	1748
57096	RPGRIP1	-0.009995	
51063	CALHM2	-0.010000	
66004	LYNX1	-0.010000	
91289	LMF2	-0.010000	
80256	FAM214B	-0.010001	
284680	C1orf111	-0.010001	
220965	FAM13C	-0.010001	
4053	LTBP2	-0.010005	
55741	EDEM2	-0.010008	
150678	MYEOV2	-0.010016	
2560	GABRB1	-0.010018	1749
5880	RAC2	-0.010041	
8564	KMO	-0.010046	
5868	RAB5A	-0.010051	1750
29965	CDIP1	-0.010057	
8766	RAB11A	-0.010077	1751
84701	COX4I2	-0.010090	
84465	MEGF11	-0.010097	
2566	GABRG2	-0.010102	1752
1329	COX5B	-0.010104	1753
5973	RENBP	-0.010140	1754
66000	TMEM108	-0.010143	
63827	BCAN	-0.010149	
51135	IRAK4	-0.010156	1755
10555	AGPAT2	-0.010166	
79038	ZFYVE21	-0.010166	
4184	SMCP	-0.010166	
80020	FOXRED2	-0.010166	
8438	RAD54L	-0.010172	
8623	ASMTL	-0.010178	
127	ADH4	-0.010179	1756
158798	AKAP14	-0.010180	
60412	EXOC4	-0.010183	
55374	TMCO6	-0.010195	
133060	OTOP1	-0.010200	
22911	WDR47	-0.010208	
64430	PCNXL4	-0.010210	
6001	RGS10	-0.010211	
6018	RLF	-0.010219	
41	ASIC1	-0.010224	1757
55559	HAUS7	-0.010229	
4634	MYL3	-0.010237	
65267	WNK3	-0.010237	
201965	RWDD4	-0.010239	
474354	LRRC18	-0.010239	
200316	APOBEC3F	-0.010246	
128312	HIST3H2BB	-0.010262	
196472	FAM71C	-0.010265	
55103	RALGPS2	-0.010266	
64802	NMNAT1	-0.010270	1758
2893	GRIA4	-0.010284	1759
22827	PUF60	-0.010288	
6511	SLC1A6	-0.010293	1760
116085	SLC22A12	-0.010302	
5653	KLK6	-0.010303	1761
114784	CSMD2	-0.010303	
54932	EXD3	-0.010304	
54806	AHI1	-0.010309	
57524	CASKIN1	-0.010315	
2997	GYS1	-0.010319	
54878	DPP8	-0.010332	
1662	DDX10	-0.010334	
132954	PDCL2	-0.010341	
112942	CCDC104	-0.010342	
109	ADCY3	-0.010350	
10747	MASP2	-0.010360	1762
25898	RCHY1	-0.010361	
9927	MFN2	-0.010364	
63928	CHP2	-0.010373	
112	ADCY6	-0.010390	
140545	RNF32	-0.010397	
3358	HTR2C	-0.010400	1763
27175	TUBG2	-0.010404	
51170	HSD17B11	-0.010408	1764
57118	CAMK1D	-0.010409	1765
122953	JDP2	-0.010414	
91894	C11orf52	-0.010442	
63924	CIDEC	-0.010443	
5028	P2RY1	-0.010443	
5036	PA2G4	-0.010443	
8029	CUBN	-0.010450	1766
5917	RARS	-0.010455	
58503	PROL1	-0.010463	
8291	DYSF	-0.010465	
1815	DRD4	-0.010468	1767
9162	DGKI	-0.010474	
3156	HMGCR	-0.010476	1768
6176	RPLP1	-0.010484	
6515	SLC2A3	-0.010493	
56928	SPPL2B	-0.010509	
2572	GAD2	-0.010510	1769
2898	GRIK2	-0.010514	1770
159195	USP54	-0.010518	
166	AES	-0.010521	
1431	CS	-0.010526	1771
114785	MBD6	-0.010532	
27286	SRPX2	-0.010532	
5372	PMM1	-0.010552	
1805	DPT	-0.010554	
8193	DPF1	-0.010556	
55565	ZNF821	-0.010557	
153733	CCDC112	-0.010557	
3071	NCKAP1L	-0.010557	
388697	HRNR	-0.010563	
25809	TTLL1	-0.010573	
49856	WRAP73	-0.010584	
2550	GABBR1	-0.010593	1772
4920	ROR2	-0.010599	
340654	LIPM	-0.010605	
5297	PI4KA	-0.010611	
5424	POLD1	-0.010615	
7124	TNF	-0.010624	1773
1404	HAPLN1	-0.010654	
6558	SLC12A2	-0.010668	1774
3357	HTR2B	-0.010691	1775
9925	ZBTB5	-0.010707	
2688	GH1	-0.010707	
47	ACLY	-0.010732	
284358	MAMSTR	-0.010740	
10787	NCKAP1	-0.010753	
1667	DEFA1	-0.010761	
7545	ZIC1	-0.010763	
7064	THOP1	-0.010764	
7867	MAPKAPK3	-0.010764	1776
643641	ZNF862	-0.010771	
128229	TSACC	-0.010771	
22953	P2RX2	-0.010772	
85445	CNTNAP4	-0.010776	
4163	MCC	-0.010791	
65263	PYCRL	-0.010792	1777
27343	POLL	-0.010808	
148	ADRA1A	-0.010821	1778
5997	RGS2	-0.010827	
6446	SGK1	-0.010841	1779
83605	CCM2	-0.010849	
6507	SLC1A3	-0.010853	1780
4326	MMP17	-0.010862	1781
677	ZFP36L1	-0.010866	
3399	ID3	-0.010866	
11142	PKIG	-0.010868	
55008	HERC6	-0.010868	
8693	GALNT4	-0.010869	
23550	PSD4	-0.010878	
94236		-0.010878	
203069	R3HCC1	-0.010878	
10159	ATP6AP2	-0.010890	
83941	TM2D1	-0.010892	
4990	SIX6	-0.010904	
10846	PDE10A	-0.010913	1782
84876	ORAI1	-0.010946	
596	BCL2	-0.010949	1783
130355	C2orf76	-0.010950	
811	CALR	-0.010952	1784
55072	RNF31	-0.010962	
90427	BMF	-0.010981	
4820	NKTR	-0.010995	
51157	ZNF580	-0.010998	
10085	EDIL3	-0.010999	
9454	HOMER3	-0.011013	
3824	KLRD1	-0.011017	
4037	LRP3	-0.011018	
23098	SARM1	-0.011024	
114769	CARD16	-0.011035	
11145	PLA2G16	-0.011036	
5327	PLAT	-0.011075	1785
23333	DPY19L1	-0.011084	
6372	CXCL6	-0.011100	
10900	RUNDC3A	-0.011111	
2564	GABRE	-0.011115	1786
1385	CREB1	-0.011116	1787
2072	ERCC4	-0.011122	
51647	FAM96B	-0.011124	
64857	PLEKHG2	-0.011132	
3806		-0.011133	
